model,ablation,seed,station,in_domain,n_windows,MAE,RMSE,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAE_P,RMSE_P,MAE_WS,RMSE_WS
LSTM,full,2,Wanshouxigong,False,6895,4.30526065826416,8.06497573852539,2.6490652561187744,3.4124462604522705,11.371779441833496,15.339746475219728,2.5110743045806885,3.502566337585449,0.6891252398490906,0.9770804047584534
LSTM,full,3,Aotizhongxin,True,6895,4.323937892913818,8.087262153625488,2.5874640941619873,3.3582329750061035,11.481882095336914,15.393244743347168,2.529343605041504,3.526637315750122,0.6970607042312622,0.9738495349884032
LSTM,full,3,Changping,False,6895,4.19426155090332,7.709396839141846,2.6608705520629883,3.4475064277648926,10.791006088256836,14.558765411376951,2.5921449661254883,3.582357406616211,0.7330240607261658,1.0309840440750122
LSTM,full,3,Dingling,False,6895,4.164642810821533,7.628573417663574,2.657358407974243,3.447087049484253,10.68752670288086,14.392237663269045,2.5827536582946777,3.564504861831665,0.7309326529502869,1.0275425910949707
LSTM,full,3,Dongsi,False,6895,4.298314094543457,8.03136920928955,2.5640783309936523,3.3329343795776367,11.414363861083984,15.284695625305176,2.522077798843384,3.512063980102539,0.6927380561828613,0.9729005098342896
LSTM,full,3,Guanyuan,False,6895,4.311641216278076,8.05765151977539,2.5703866481781006,3.338057518005371,11.450440406799316,15.336563110351562,2.5304114818573,3.521601438522339,0.6953256130218506,0.9739201068878174
LSTM,full,3,Gucheng,False,6895,4.398157596588135,8.03130054473877,2.7088513374328613,3.470503091812134,11.44609546661377,15.22466278076172,2.5756633281707764,3.5592551231384277,0.8620218634605408,1.2263885736465454
LSTM,full,3,Huairou,False,6895,4.541783809661865,8.449995994567871,2.878387212753296,3.658766984939575,12.02774715423584,16.091739654541016,2.5313076972961426,3.4945764541625977,0.7296878099441528,1.032989740371704
LSTM,full,3,Nongzhanguan,False,6895,4.312972545623779,8.06753158569336,2.5690722465515137,3.337526559829712,11.458776473999023,15.356575965881348,2.5303778648376465,3.525794982910156,0.6936619281768799,0.9724122881889344
LSTM,full,3,Shunyi,False,6895,4.249853610992432,7.865983963012695,2.5521631240844727,3.2997007369995117,11.095051765441896,14.918197631835938,2.603031873703003,3.5909676551818848,0.7491644024848938,1.076625108718872
LSTM,full,3,Tiantan,False,6895,4.33202600479126,8.068650245666504,2.598706007003784,3.3604540824890137,11.490289688110352,15.350678443908691,2.5393455028533936,3.539217233657837,0.6997643113136292,0.9748990535736084
LSTM,full,3,Wanliu,False,6895,4.397914409637451,8.104007720947266,2.801643133163452,3.6076269149780273,11.597304344177246,15.372220993041992,2.565906286239624,3.5548794269561768,0.6268013119697571,0.8616580367088318
LSTM,full,3,Wanshouxigong,False,6895,4.313407897949219,8.049570083618164,2.5900344848632812,3.3602492809295654,11.42989444732666,15.313859939575195,2.5387587547302246,3.5256221294403076,0.6949463486671448,0.9730048775672911
LSTM,full,4,Aotizhongxin,True,6895,4.370493412017822,8.094657897949219,2.582484245300293,3.3723559379577637,11.565437316894531,15.38279914855957,2.6413090229034424,3.623005390167236,0.6927464604377747,0.98208349943161
LSTM,full,4,Changping,False,6895,4.204986095428467,7.702785491943359,2.598893642425537,3.4172964096069336,10.788691520690918,14.524592399597168,2.7137668132781982,3.692077159881592,0.7185961604118347,1.028854489326477
LSTM,full,4,Dingling,False,6895,4.186017036437988,7.663924694061279,2.598388433456421,3.419853448867798,10.727093696594238,14.44701099395752,2.7009963989257812,3.670798778533935,0.7175918817520142,1.027964472770691
LSTM,full,4,Dongsi,False,6895,4.346022129058838,8.063214302062988,2.572261095046997,3.362022399902344,11.48505401611328,15.321434020996094,2.636098861694336,3.612038135528565,0.6906780004501343,0.982498288154602
LSTM,full,4,Guanyuan,False,6895,4.36334753036499,8.09044075012207,2.576498508453369,3.365224838256836,11.547008514404297,15.37689971923828,2.6383349895477295,3.617134571075439,0.6915487051010132,0.9815704226493835
LSTM,full,4,Gucheng,False,6895,4.395921230316162,8.08813190460205,2.66719388961792,3.4543659687042236,11.428086280822754,15.333744049072266,2.643354654312134,3.6197993755340576,0.845045268535614,1.2297022342681885
LSTM,full,4,Huairou,False,6895,4.512686729431152,8.389127731323242,2.7955291271209717,3.597994565963745,11.90980339050293,15.955047607421877,2.6384761333465576,3.5986392498016357,0.7069389224052429,1.0249541997909546
LSTM,full,4,Nongzhanguan,False,6895,4.351635932922363,8.067388534545898,2.5768771171569824,3.367518424987793,11.502095222473145,15.32833766937256,2.6369752883911133,3.61519718170166,0.6906002759933472,0.9814615249633788
LSTM,full,4,Shunyi,False,6895,4.269028186798096,7.882256507873535,2.514037847518921,3.2874109745025635,11.11751937866211,14.933345794677734,2.699918746948242,3.678675889968872,0.744634747505188,1.0841132402420044
LSTM,full,4,Tiantan,False,6895,4.38319206237793,8.113572120666504,2.5882883071899414,3.370619773864746,11.605554580688477,15.42128849029541,2.644089698791504,3.629982948303222,0.6948365569114685,0.982960045337677
LSTM,full,4,Wanliu,False,6895,4.423802375793457,8.138272285461426,2.8056447505950928,3.63753890991211,11.636069297790527,15.425673484802246,2.6270251274108887,3.603736400604248,0.626473069190979,0.8694778084754944
LSTM,full,4,Wanshouxigong,False,6895,4.365921497344971,8.088457107543945,2.587186813354492,3.3782260417938232,11.539945602416992,15.368386268615724,2.645293712615967,3.6234421730041504,0.69125896692276,0.9816061854362488
PatchTST,full,0,Aotizhongxin,True,6895,4.343411922454834,8.32275676727295,2.117337465286255,2.780898094177246,11.980269432067873,15.985722541809082,2.572182893753052,3.5760223865509033,0.7038589119911194,1.0042083263397217
PatchTST,full,0,Changping,False,6895,4.073085308074951,7.732807159423828,2.1957502365112305,2.890669345855713,10.812986373901367,14.732050895690918,2.568026304244995,3.56321120262146,0.7155808806419373,1.0485583543777466
PatchTST,full,0,Dingling,False,6895,4.073085308074951,7.732807159423828,2.1957502365112305,2.890669345855713,10.812986373901367,14.732050895690918,2.568026304244995,3.563211441040039,0.7155808806419373,1.0485583543777466
PatchTST,full,0,Dongsi,False,6895,4.343411922454834,8.32275676727295,2.117337465286255,2.780898094177246,11.980269432067873,15.985722541809082,2.572182893753052,3.5760223865509033,0.7038589119911194,1.0042083263397217
PatchTST,full,0,Guanyuan,False,6895,4.343411922454834,8.32275676727295,2.117337465286255,2.780898094177246,11.980269432067873,15.985722541809082,2.572182893753052,3.5760223865509033,0.7038589119911194,1.0042083263397217
PatchTST,full,0,Gucheng,False,6895,4.320698261260986,8.213083267211914,2.1946444511413574,2.8724253177642822,11.628679275512695,15.710392951965332,2.619824171066284,3.6325743198394775,0.8396477103233337,1.2474249601364136
PatchTST,full,0,Huairou,False,6895,4.301130294799805,8.262859344482422,2.3050873279571533,3.0071043968200684,11.63239860534668,15.820322036743164,2.569005012512207,3.5601956844329834,0.6980333924293518,1.0483800172805786
PatchTST,full,0,Nongzhanguan,False,6895,4.343411922454834,8.32275676727295,2.117337465286255,2.780898094177246,11.980269432067873,15.985722541809082,2.572182893753052,3.5760223865509033,0.7038589119911194,1.0042083263397217
PatchTST,full,0,Shunyi,False,6895,4.218188285827637,8.080588340759277,2.0828351974487305,2.7382524013519287,11.458909034729004,15.47758960723877,2.5918197631835938,3.596646785736084,0.7391893267631531,1.0926607847213743
PatchTST,full,0,Tiantan,False,6895,4.343411922454834,8.32275676727295,2.117337465286255,2.780898094177246,11.980269432067873,15.985722541809082,2.572182893753052,3.5760223865509033,0.7038589119911194,1.0042083263397217
PatchTST,full,0,Wanliu,False,6895,4.392249584197998,8.372957229614258,2.2571563720703125,2.9600741863250732,12.10156536102295,16.064741134643555,2.5772063732147217,3.576800584793091,0.6330685019493103,0.891156017780304
PatchTST,full,0,Wanshouxigong,False,6895,4.343411922454834,8.32275676727295,2.117337465286255,2.780898094177246,11.980269432067873,15.985722541809082,2.572182893753052,3.5760223865509033,0.7038589119911194,1.0042083263397217
PatchTST,full,1,Aotizhongxin,True,6895,4.346998691558838,8.314706802368164,2.071206331253052,2.719383001327514,12.010565757751465,15.974641799926758,2.603802442550659,3.601101875305176,0.7024227976799011,0.9925566911697388
PatchTST,full,1,Changping,False,6895,4.094206809997559,7.753024578094482,2.1386070251464844,2.80936598777771,10.919337272644045,14.785144805908203,2.5975382328033447,3.5860683917999268,0.7213471531867981,1.0414308309555054
PatchTST,full,1,Dingling,False,6895,4.094206809997559,7.753024578094482,2.1386070251464844,2.80936598777771,10.919337272644045,14.785144805908203,2.5975382328033447,3.5860683917999268,0.7213471531867981,1.0414308309555054
PatchTST,full,1,Dongsi,False,6895,4.346998691558838,8.314706802368164,2.071206331253052,2.719383001327514,12.010565757751465,15.974641799926758,2.603802442550659,3.601101875305176,0.7024227976799011,0.9925566911697388
PatchTST,full,1,Guanyuan,False,6895,4.346998691558838,8.314706802368164,2.071206331253052,2.719383001327514,12.010565757751465,15.974641799926758,2.603802442550659,3.601101875305176,0.7024227976799011,0.9925566911697388
PatchTST,full,1,Gucheng,False,6895,4.327434062957764,8.205267906188965,2.1524269580841064,2.8120203018188477,11.663010597229004,15.70149040222168,2.6468863487243652,3.6512136459350586,0.8474095463752747,1.2369375228881836
PatchTST,full,1,Huairou,False,6895,4.314680099487305,8.27951431274414,2.2475485801696777,2.923551321029663,11.712703704833984,15.866708755493164,2.5990915298461914,3.581951379776001,0.6993743777275085,1.035126805305481
PatchTST,full,1,Nongzhanguan,False,6895,4.346998691558838,8.314706802368164,2.071206331253052,2.719383001327514,12.010565757751465,15.974641799926758,2.603802442550659,3.601101875305176,0.7024227976799011,0.9925566911697388
PatchTST,full,1,Shunyi,False,6895,4.216010570526123,8.0708589553833,2.033686876296997,2.667715549468994,11.46856689453125,15.465492248535156,2.621533155441284,3.6179733276367183,0.7402592301368713,1.0803582668304443
PatchTST,full,1,Tiantan,False,6895,4.346998691558838,8.314706802368164,2.071206331253052,2.719383001327514,12.010565757751465,15.974641799926758,2.603802442550659,3.601101875305176,0.7024227976799011,0.9925566911697388
PatchTST,full,1,Wanliu,False,6895,4.388908386230469,8.357629776000977,2.2107608318328857,2.888978958129883,12.100781440734863,16.03975486755371,2.610507011413574,3.605271816253662,0.633585512638092,0.884250819683075
PatchTST,full,1,Wanshouxigong,False,6895,4.346998691558838,8.314706802368164,2.071206331253052,2.719383001327514,12.010565757751465,15.974641799926758,2.603802442550659,3.601101875305176,0.7024227976799011,0.9925566911697388
PatchTST,full,2,Aotizhongxin,True,6895,4.425920486450195,8.397188186645508,2.259127140045166,2.9426348209381104,12.243828773498535,16.127872467041016,2.5042219161987305,3.5074031352996826,0.6965023875236511,0.9908732771873474
PatchTST,full,2,Changping,False,6895,4.168993949890137,7.822362899780273,2.340895891189575,3.0500693321228027,11.111456871032717,14.904146194458008,2.5032379627227783,3.498967409133911,0.7203857898712158,1.0383493900299072
PatchTST,full,2,Dingling,False,6895,4.168993949890137,7.822362899780273,2.340895891189575,3.0500693321228027,11.111456871032717,14.904146194458008,2.5032379627227783,3.498967409133911,0.7203857898712158,1.0383493900299072
PatchTST,full,2,Dongsi,False,6895,4.425920486450195,8.397188186645508,2.259127140045166,2.9426348209381104,12.243828773498535,16.127872467041016,2.5042219161987305,3.5074031352996826,0.6965023875236511,0.9908732771873474
PatchTST,full,2,Guanyuan,False,6895,4.425920486450195,8.397188186645508,2.259127140045166,2.9426348209381104,12.243828773498535,16.127872467041016,2.5042219161987305,3.5074031352996826,0.6965023875236511,0.9908732771873474
PatchTST,full,2,Gucheng,False,6895,4.392814636230469,8.256733894348145,2.3382577896118164,3.0312395095825195,11.834355354309082,15.786406517028809,2.5592727661132812,3.575685977935791,0.8393770456314087,1.2288376092910769
PatchTST,full,2,Huairou,False,6895,4.4217329025268555,8.36088752746582,2.4725794792175293,3.1947662830352783,12.014555931091309,16.004568099975586,2.4997003078460693,3.491417169570923,0.7000996470451355,1.0368249416351318
PatchTST,full,2,Nongzhanguan,False,6895,4.425920486450195,8.397188186645508,2.259127140045166,2.9426348209381104,12.243828773498535,16.127872467041016,2.5042219161987305,3.5074031352996826,0.6965023875236511,0.9908732771873474
PatchTST,full,2,Shunyi,False,6895,4.310007095336914,8.151323318481445,2.2392706871032715,2.916745901107788,11.743462562561035,15.609999656677246,2.521094799041748,3.526160955429077,0.7362041473388672,1.0784401893615725
PatchTST,full,2,Tiantan,False,6895,4.425920486450195,8.397188186645508,2.259127140045166,2.9426348209381104,12.243828773498535,16.127872467041016,2.5042219161987305,3.5074031352996826,0.6965023875236511,0.9908732771873474
PatchTST,full,2,Wanliu,False,6895,4.452175617218018,8.403482437133789,2.419630527496338,3.1463568210601807,12.246116638183594,16.10735511779785,2.5150437355041504,3.5151150226593018,0.627912700176239,0.8783861398696899
PatchTST,full,2,Wanshouxigong,False,6895,4.425920486450195,8.397188186645508,2.259127140045166,2.9426348209381104,12.243828773498535,16.127872467041016,2.5042219161987305,3.5074031352996826,0.6965023875236511,0.9908732771873474
PatchTST,full,3,Aotizhongxin,True,6895,4.413276672363281,8.37486457824707,2.3711533546447754,3.0589494705200195,12.098743438720703,16.071908950805664,2.482954263687134,3.4493870735168457,0.7002530694007874,0.9958423376083374
PatchTST,full,3,Changping,False,6895,4.175247669219971,7.799222469329834,2.480034589767456,3.1926395893096924,11.01736831665039,14.839526176452637,2.4820878505706787,3.4377329349517822,0.7215012907981873,1.0435603857040403
PatchTST,full,3,Dingling,False,6895,4.175247669219971,7.799222469329834,2.480034589767456,3.1926395893096924,11.01736831665039,14.839526176452637,2.4820878505706787,3.4377329349517822,0.7215012907981873,1.0435603857040403
PatchTST,full,3,Dongsi,False,6895,4.413276672363281,8.37486457824707,2.3711533546447754,3.0589494705200195,12.098743438720703,16.071908950805664,2.482954263687134,3.4493870735168457,0.7002530694007874,0.9958423376083374
PatchTST,full,3,Guanyuan,False,6895,4.413276672363281,8.37486457824707,2.3711533546447754,3.0589494705200195,12.098743438720703,16.071908950805664,2.482954263687134,3.4493870735168457,0.7002530694007874,0.9958423376083374
PatchTST,full,3,Gucheng,False,6895,4.397902011871338,8.271672248840332,2.445764541625977,3.1429615020751953,11.772584915161133,15.811387062072754,2.532687187194824,3.5039501190185547,0.8405683636665344,1.235466241836548
PatchTST,full,3,Huairou,False,6895,4.4349470138549805,8.390843391418457,2.5996837615966797,3.3204264640808105,11.959921836853027,16.054227828979492,2.4758565425872803,3.4308528900146484,0.7043273448944092,1.0444235801696775
PatchTST,full,3,Nongzhanguan,False,6895,4.413276672363281,8.37486457824707,2.3711533546447754,3.0589494705200195,12.098743438720703,16.071908950805664,2.482954263687134,3.4493870735168457,0.7002530694007874,0.9958423376083374
PatchTST,full,3,Shunyi,False,6895,4.327714443206787,8.175683975219727,2.3770856857299805,3.054166555404663,11.68854808807373,15.646888732910156,2.5015392303466797,3.467085361480713,0.7436839938163757,1.092436909675598
PatchTST,full,3,Tiantan,False,6895,4.413276672363281,8.37486457824707,2.3711533546447754,3.0589494705200195,12.098743438720703,16.071908950805664,2.482954263687134,3.4493870735168457,0.7002530694007874,0.9958423376083374
PatchTST,full,3,Wanliu,False,6895,4.466765403747559,8.449897766113281,2.5248613357543945,3.2607507705688477,12.217037200927734,16.19269561767578,2.49511981010437,3.4626049995422363,0.6300434470176697,0.8818413019180298
PatchTST,full,3,Wanshouxigong,False,6895,4.413276672363281,8.37486457824707,2.3711533546447754,3.0589494705200195,12.098743438720703,16.071908950805664,2.482954263687134,3.4493870735168457,0.7002530694007874,0.9958423376083374
PatchTST,full,4,Aotizhongxin,True,6895,4.322015285491943,8.272103309631348,2.090248107910156,2.7468292713165283,11.932170867919922,15.88192367553711,2.5644497871398926,3.5975420475006104,0.7011936902999878,0.993930160999298
PatchTST,full,4,Changping,False,6895,4.059601306915283,7.700928688049316,2.1720898151397705,2.852604866027832,10.790839195251465,14.669158935546877,2.5555851459503174,3.5794692039489746,0.7198890447616577,1.040694236755371
PatchTST,full,4,Dingling,False,6895,4.059601306915283,7.700928688049316,2.1720898151397705,2.852604866027832,10.790839195251465,14.669158935546877,2.5555851459503174,3.5794692039489746,0.7198890447616577,1.040694236755371
PatchTST,full,4,Dongsi,False,6895,4.322015285491943,8.272103309631348,2.090248107910156,2.7468292713165283,11.932170867919922,15.88192367553711,2.5644497871398926,3.5975420475006104,0.7011936902999878,0.993930160999298
PatchTST,full,4,Guanyuan,False,6895,4.322015285491943,8.272103309631348,2.090248107910156,2.7468292713165283,11.932170867919922,15.88192367553711,2.5644497871398926,3.5975420475006104,0.7011936902999878,0.993930160999298
PatchTST,full,4,Gucheng,False,6895,4.304004192352295,8.15571403503418,2.155597686767578,2.819819688796997,11.608368873596191,15.59748077392578,2.60591983795166,3.645843267440796,0.8461323976516724,1.2400704622268677
PatchTST,full,4,Huairou,False,6895,4.320593357086182,8.25409984588623,2.2738113403320312,2.957577705383301,11.74916934967041,15.8080472946167,2.558173418045044,3.5770609378814697,0.701219379901886,1.0410085916519165
PatchTST,full,4,Nongzhanguan,False,6895,4.322015285491943,8.272103309631348,2.090248107910156,2.7468292713165283,11.932170867919922,15.88192367553711,2.5644497871398926,3.5975420475006104,0.7011936902999878,0.993930160999298
PatchTST,full,4,Shunyi,False,6895,4.201809406280518,8.056246757507324,2.0604441165924072,2.7081947326660156,11.424827575683594,15.428646087646484,2.5808193683624268,3.6136741638183594,0.7411485910415649,1.0846039056777954
PatchTST,full,4,Tiantan,False,6895,4.322015285491943,8.272103309631348,2.090248107910156,2.7468292713165283,11.932170867919922,15.88192367553711,2.5644497871398926,3.5975420475006104,0.7011936902999878,0.993930160999298
PatchTST,full,4,Wanliu,False,6895,4.387118339538574,8.354303359985352,2.2172322273254395,2.9025824069976807,12.125505447387695,16.031370162963867,2.57202410697937,3.600565195083618,0.6337057948112488,0.8851938247680664
PatchTST,full,4,Wanshouxigong,False,6895,4.322015285491943,8.272103309631348,2.090248107910156,2.7468292713165283,11.932170867919922,15.88192367553711,2.5644497871398926,3.5975420475006104,0.7011936902999878,0.993930160999298
TFT,full,0,Aotizhongxin,True,6895,4.453017234802246,8.195578575134277,2.8358144760131836,3.666681051254273,11.776447296142578,15.566657066345217,2.4945266246795654,3.457181692123413,0.7052813172340393,0.9760279655456544
TFT,full,0,Changping,False,6895,4.343934059143066,7.81395435333252,3.1278061866760254,4.0184831619262695,10.952749252319336,14.645939826965332,2.573235034942627,3.543086051940918,0.7219398617744446,1.0130600929260254
TFT,full,0,Dingling,False,6895,4.4095964431762695,7.972810745239258,3.0640604496002197,3.948198556900024,11.286187171936035,15.008109092712402,2.5618865489959717,3.521132230758667,0.726252019405365,1.016288995742798
TFT,full,0,Dongsi,False,6895,4.406657695770264,8.130186080932617,2.819084882736206,3.6530768871307377,11.619861602783203,15.43348217010498,2.488757610321045,3.4527251720428467,0.6989283561706543,0.9700663685798644
TFT,full,0,Guanyuan,False,6895,4.443487644195557,8.184113502502441,2.8474221229553223,3.689951181411743,11.721179008483888,15.53534984588623,2.501772880554199,3.464926242828369,0.7035771608352661,0.9748189449310304
TFT,full,0,Gucheng,False,6895,4.473128318786621,8.212395668029785,2.9093456268310547,3.774440050125122,11.572019577026367,15.546828269958496,2.532118558883667,3.5096805095672607,0.8790287375450134,1.2270395755767822
TFT,full,0,Huairou,False,6895,4.693960666656494,8.649699211120605,3.042274236679077,3.8969497680664062,12.48499584197998,16.464317321777344,2.495023012161255,3.4520087242126465,0.7535519599914551,1.0454164743423462
TFT,full,0,Nongzhanguan,False,6895,4.462884902954102,8.223877906799316,2.8405227661132812,3.67488169670105,11.825318336486816,15.627392768859863,2.483208179473877,3.444051742553711,0.7024887204170227,0.9731448888778688
TFT,full,0,Shunyi,False,6895,4.386110305786133,7.9665846824646,3.0563690662384033,3.928333282470703,11.178956031799316,14.98812770843506,2.55590558052063,3.5550522804260254,0.753208577632904,1.0731574296951294
TFT,full,0,Tiantan,False,6895,4.50931453704834,8.328462600708008,2.766479253768921,3.588226795196533,12.056504249572754,15.856446266174316,2.503501892089844,3.4921553134918213,0.7107734084129333,0.9776238203048706
TFT,full,0,Wanliu,False,6895,4.469296455383301,8.219101905822754,3.0195586681365967,3.898061037063598,11.724979400634766,15.563666343688965,2.499929428100586,3.4708642959594727,0.6327175498008728,0.863156795501709
TFT,full,0,Wanshouxigong,False,6895,4.457276344299316,8.213740348815918,2.8744864463806152,3.72772479057312,11.769208908081056,15.59206771850586,2.4838740825653076,3.450672149658203,0.7015355229377747,0.9728822708129884
TFT,full,1,Aotizhongxin,True,6895,4.7684221267700195,8.555379867553711,3.0619351863861084,3.8854401111602783,12.139086723327637,16.05362319946289,3.172868013381958,4.360265731811523,0.6997976303100586,0.9750362634658812
TFT,full,1,Changping,False,6895,4.680149555206299,8.282059669494629,3.1405675411224365,3.98092269897461,11.519922256469728,15.38228702545166,3.3233041763305664,4.565748691558838,0.7368018627166748,1.0302780866622925
TFT,full,1,Dingling,False,6895,4.665727138519287,8.291058540344238,3.1605207920074463,4.002554893493652,11.571871757507324,15.449070930480955,3.2028121948242188,4.384855270385742,0.7277045845985413,1.0224217176437378
TFT,full,1,Dongsi,False,6895,4.712425231933594,8.445812225341797,3.049049615859986,3.889395236968994,11.942495346069336,15.82437515258789,3.1647214889526367,4.341165065765381,0.6934316158294678,0.9711395502090454
TFT,full,1,Guanyuan,False,6895,4.75868034362793,8.523396492004395,3.045593023300171,3.8691482543945312,12.106951713562012,15.987539291381836,3.185279607772827,4.367441177368164,0.6968978047370911,0.9730283617973328
TFT,full,1,Gucheng,False,6895,4.803985118865967,8.516854286193848,3.182375192642212,4.0480241775512695,12.002463340759276,15.920318603515623,3.167413234710694,4.336705207824707,0.8636888861656189,1.2236248254776
TFT,full,1,Huairou,False,6895,5.041412830352783,9.12606716156006,3.3823490142822266,4.2425217628479,12.828817367553713,17.173330307006836,3.1923322677612305,4.367117881774902,0.7621516585350037,1.070712685585022
TFT,full,1,Nongzhanguan,False,6895,4.747023582458496,8.497434616088867,3.0720553398132324,3.903205156326294,12.045401573181152,15.927359580993652,3.1742990016937256,4.354534149169922,0.6963372826576233,0.973561942577362
TFT,full,1,Shunyi,False,6895,4.605142116546631,8.208812713623047,3.040159225463867,3.842377185821533,11.423389434814451,15.305688858032228,3.2239737510681152,4.40095853805542,0.7330448031425476,1.068671464920044
TFT,full,1,Tiantan,False,6895,4.862696647644043,8.725156784057617,3.090735673904419,3.9152114391326904,12.4216947555542,16.383716583251953,3.230226755142212,4.4491424560546875,0.7081311941146851,0.9815950989723206
TFT,full,1,Wanliu,False,6895,4.822274684906006,8.542462348937988,3.3571765422821045,4.224238395690918,12.045089721679688,15.90883445739746,3.261393785476685,4.496396541595459,0.6254382729530334,0.8613304495811462
TFT,full,1,Wanshouxigong,False,6895,4.833546161651611,8.611018180847168,3.132080078125,3.956937789916992,12.263165473937988,16.130373001098633,3.2404470443725586,4.449877738952637,0.6984920501708984,0.9751135110855104
TFT,full,2,Aotizhongxin,True,6895,4.515316009521484,8.302329063415527,2.8756611347198486,3.6886184215545654,11.691824913024902,15.710407257080078,2.782731771469116,3.7865586280822754,0.7110427021980286,0.9766119122505188
TFT,full,2,Changping,False,6895,4.35776948928833,7.824746131896973,2.980066299438477,3.807605028152466,10.842047691345217,14.62558364868164,2.894888162612915,3.9347872734069824,0.7140751481056213,1.0091804265975952
TFT,full,2,Dingling,False,6895,4.363769054412842,7.818061828613281,2.9847700595855713,3.814618825912475,10.85980224609375,14.60354709625244,2.8966987133026123,3.956226348876953,0.7138044834136963,1.0108028650283811
TFT,full,2,Dongsi,False,6895,4.525736331939697,8.317689895629883,2.864725351333618,3.681354999542236,11.758420944213867,15.746292114257812,2.7748727798461914,3.781471014022827,0.7049283981323242,0.968611776828766
TFT,full,2,Guanyuan,False,6895,4.522119045257568,8.31042194366455,2.867969274520874,3.6787478923797607,11.7326078414917,15.73183250427246,2.7747185230255127,3.778343439102173,0.7131826877593994,0.9761419296264648
TFT,full,2,Gucheng,False,6895,4.465597152709961,8.116225242614746,2.982335090637207,3.787248373031616,11.21509838104248,15.27353286743164,2.797372341156006,3.797308921813965,0.8675815463066101,1.2036993503570557
TFT,full,2,Huairou,False,6895,4.4928154945373535,8.25110149383545,3.0875589847564697,3.905956983566284,11.33299446105957,15.536928176879885,2.808433771133423,3.820898532867432,0.7422775030136108,1.034780502319336
TFT,full,2,Nongzhanguan,False,6895,4.5457634925842285,8.356775283813477,2.8746626377105713,3.690720558166504,11.808841705322266,15.822193145751951,2.793299436569214,3.799650669097901,0.7062497138977051,0.9706785678863524
TFT,full,2,Shunyi,False,6895,4.381494045257568,7.953291416168213,2.8601973056793213,3.6445839405059814,11.059423446655272,14.95896053314209,2.856215715408325,3.8495938777923584,0.7501389980316162,1.0707650184631348
TFT,full,2,Tiantan,False,6895,4.518213272094727,8.31656265258789,2.845593214035034,3.6611487865448,11.74940013885498,15.747064590454102,2.765921115875244,3.7866039276123047,0.7119355201721191,0.9738990068435668
TFT,full,2,Wanliu,False,6895,4.518406867980957,8.17579460144043,3.0785670280456543,3.9053103923797607,11.562392234802246,15.395804405212402,2.7835946083068848,3.786302089691162,0.6490712761878967,0.8695095777511597
TFT,full,2,Wanshouxigong,False,6895,4.536496162414551,8.333126068115234,2.8621203899383545,3.679924726486206,11.7991943359375,15.779145240783691,2.776938199996948,3.781336784362793,0.7077327370643616,0.9707056283950806
TFT,full,3,Aotizhongxin,True,6895,4.826896667480469,8.514896392822266,2.843632936477661,3.693104982376098,12.29306983947754,15.93675422668457,3.4720585346221924,4.629019737243652,0.6988271474838257,0.9832828044891356
TFT,full,3,Changping,False,6895,4.687831401824951,8.310113906860352,2.9404921531677246,3.826415061950683,11.527544975280762,15.41793441772461,3.5735116004943848,4.777477741241455,0.7097818851470947,1.0264363288879397
TFT,full,3,Dingling,False,6895,4.704797267913818,8.30008316040039,2.9744348526000977,3.8498051166534424,11.547196388244627,15.390298843383787,3.585616111755371,4.777986526489258,0.7119379639625549,1.0266988277435305
TFT,full,3,Dongsi,False,6895,4.798755168914795,8.442144393920898,2.839956283569336,3.692790985107422,12.157891273498535,15.775660514831545,3.5035064220428467,4.648645877838135,0.6936655044555664,0.9803646206855774
TFT,full,3,Guanyuan,False,6895,4.830804347991943,8.49620246887207,2.83843994140625,3.6872129440307617,12.27963924407959,15.887606620788574,3.509911298751831,4.665444374084473,0.695228636264801,0.981798529624939
TFT,full,3,Gucheng,False,6895,4.837192058563232,8.524654388427734,2.9653220176696777,3.8316614627838135,12.0390625,15.898604393005373,3.4899182319641113,4.660897254943848,0.8544636368751526,1.2278987169265747
TFT,full,3,Huairou,False,6895,4.791610240936279,8.519760131835938,3.163573741912842,4.0370306968688965,11.81276798248291,15.85881519317627,3.4987986087799072,4.637581825256348,0.6912994384765625,1.019026517868042
TFT,full,3,Nongzhanguan,False,6895,4.835839748382568,8.503636360168457,2.843886137008667,3.693354845046997,12.283052444458008,15.898816108703612,3.5219101905822754,4.676919460296631,0.6945085525512695,0.9800665974617004
TFT,full,3,Shunyi,False,6895,4.688239574432373,8.248682975769043,2.8527255058288574,3.697728395462036,11.627626419067385,15.348220825195312,3.5386459827423096,4.668118476867676,0.7339595556259155,1.0632935762405396
TFT,full,3,Tiantan,False,6895,4.846747398376465,8.551602363586426,2.8392493724823,3.70058798789978,12.320838928222656,16.003177642822266,3.5306732654571533,4.664344787597656,0.696224570274353,0.9835838079452516
TFT,full,3,Wanliu,False,6895,4.848593711853027,8.491284370422363,3.056955337524414,3.9595019817352295,12.24059009552002,15.824963569641112,3.463534116744995,4.640590190887451,0.6332917809486389,0.8748281598091125
TFT,full,3,Wanshouxigong,False,6895,4.861843585968018,8.575000762939453,2.8779518604278564,3.729191303253174,12.363195419311523,16.047767639160156,3.508208751678467,4.659803867340088,0.6980150938034058,0.9854142665863036
