model,dataset,ablation,seed,missing_rate,params,train_time_s,infer_time_s,best_val,epochs_run,seq_len,pred_len,d_model,n_layers,lr,lambda_ent,MAE,RMSE,MSE,SMAPE,R2,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAPE_RH,MAE_P,RMSE_P,MAPE_P,MAE_WS,RMSE_WS,MAE_h1,RMSE_h1,MAE_h6,RMSE_h6,MAE_h12,RMSE_h12,MAE_h24,RMSE_h24,CLS_ACC,CLS_P,CLS_R,CLS_F1,CLS_AUC,CLS_AP,CLS_POSRATE,loss,aug_block,norm_variant,width,bl_d_model,bl_d_ff
PatchTST,beijing_aotizhongxin,full,4,0.0,1657880.0,533.7,4.91,0.4115403170672919,20.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.296464920043945,8.236042022705078,67.83238983154297,27.348539352416992,0.6336590051651001,2.060112714767456,2.682137489318848,11.927703857421877,15.83441162109375,28.765037536621097,2.487760066986084,3.5245957374572754,0.2449821978807449,0.7102838754653931,0.9921398758888244,1.856719851493836,3.522963047027588,3.661300420761109,7.051333427429199,4.640653133392334,8.75364875793457,5.198079586029053,9.593914985656738,0.7007855934251873,0.3673625840083817,1.0,0.5373301687566577,0.9707389754085524,0.8601867590213534,0.1737490935460478,mse,0.0,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,1,0.0,1892219.0,272.7,3.5,0.3685113338988405,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.2945942878723145,8.184581756591797,66.98737335205078,26.256053924560547,0.6524395942687988,1.980749130249024,2.5839407444000244,11.740303993225098,15.746626853942873,28.7593936920166,2.768454074859619,3.5224552154541016,0.2732504606246948,0.6888651251792908,0.9533042311668396,2.257154941558838,3.7504358291625977,3.5695502758026123,6.708474159240723,4.473538875579834,8.50826644897461,5.303678512573242,9.710586547851562,0.8999818709209572,0.6408598674640374,0.9653241513633836,0.7703195903470671,0.9760444529126908,0.8858458061825456,0.1737490935460478,mse,0.0,off,default,,
XAI-MeteoFormer,beijing_aotizhongxin,no_revin,3,0.0,1892219.0,209.6,3.59,0.3679502010961391,13.0,96.0,24.0,256.0,2.0,0.0005,0.01,4.232370376586914,8.202255249023438,67.27698516845703,26.868188858032227,0.6564816832542419,2.0733301639556885,2.7437233924865723,11.722156524658203,15.7962007522583,27.98911666870117,2.44639539718628,3.34171986579895,0.2410685718059539,0.6876002550125122,0.9449439644813538,1.9410388469696045,3.521801948547364,3.561012506484986,6.818232536315918,4.53363561630249,8.643446922302246,5.186502456665039,9.695772171020508,0.8699057287889775,0.5732122587968218,0.9835837506956038,0.7243110337055629,0.9716641447722618,0.8616039111829389,0.1737490935460478,mse,0.0,off,default,,
Transformer,jena,full,0,0.0,2670099.0,260.1,5.45,0.3759377940669904,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.3606603145599365,5.652758598327637,31.95368003845215,22.97691345214844,0.6422860622406006,2.3096187114715576,2.9699440002441406,7.649190902709961,10.231071472167969,10.95531940460205,2.564626693725586,3.5725326538085938,0.2590466737747192,0.9192034006118774,1.2475312948226929,2.0915982723236084,3.3612234592437744,2.9847946166992188,5.230851650238037,3.490633249282837,5.928638935089111,4.007574558258057,6.32246732711792,0.7130398571565526,0.2009394136590412,0.9996679533474452,0.3346184571567503,0.975888482324889,0.757032840191037,0.0721796807592752,mse,0.0,off,default,,
Transformer,jena,full,2,0.0,2670099.0,230.4,5.53,0.3723669497234873,8.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.3705124855041504,5.605776786804199,31.42473220825196,22.80142974853516,0.6460289359092712,2.222688913345337,2.888800382614136,7.6786675453186035,10.112120628356934,11.286246299743652,2.703968048095703,3.683056116104126,0.2730432152748108,0.8767237663269043,1.2384920120239258,2.1096322536468506,3.3537182807922363,2.942774534225464,5.06868839263916,3.47485899925232,5.801550388336182,4.090365886688232,6.41864013671875,0.7002474594957339,0.1940667590295453,1.0,0.3250517738007704,0.9756528562953346,0.7430283986643645,0.0721796807592752,mse,0.0,off,default,,
Transformer,jena,full,4,0.0,2670099.0,259.6,5.55,0.3642354932843765,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2911269664764404,5.4449334144592285,29.647300720214844,22.52754020690918,0.6548630595207214,2.1494157314300537,2.8060710430145264,7.465786457061768,9.778186798095703,11.120293617248535,2.6619672775268555,3.6844675540924072,0.2686908543109894,0.887336015701294,1.2356878519058228,1.8211846351623533,2.8829424381256104,2.800895929336548,4.769450664520264,3.429172277450561,5.634041786193848,4.060544967651367,6.3691253662109375,0.7032493289234014,0.1956458187842073,1.0,0.3272638363477068,0.975169169936147,0.7409236726046434,0.0721796807592752,mse,0.0,off,default,,
Informer,beijing_aotizhongxin,full,1,0.0,2865682.0,195.3,3.67,0.4488740967796163,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.803303718566895,8.821099281311035,77.81179809570312,29.23060607910156,0.6084915995597839,2.8762805461883545,3.678003072738648,12.7511568069458,16.80925178527832,30.33345413208008,2.8775064945220947,3.768058061599731,0.283659428358078,0.7082715630531311,0.9849942326545716,3.58691930770874,6.0221476554870605,4.19382905960083,7.843477725982666,4.837159156799316,8.826762199401855,5.44169807434082,9.896541595458984,0.7185097897026831,0.3816654055991398,1.0,0.5524715376855455,0.9717526765676512,0.8659012197424703,0.1737490935460478,mse,0.0,off,default,,
Informer,beijing_aotizhongxin,full,3,0.0,2865682.0,218.4,3.83,0.4244683330869266,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.641289710998535,8.624092102050781,74.37496948242188,28.139129638671875,0.623610258102417,2.7119529247283936,3.4642980098724365,12.218711853027344,16.419130325317383,30.46042251586914,2.945770740509033,3.8702778816223145,0.2905093431472778,0.6887252330780029,0.9651797413825988,2.8215482234954834,4.834869384765625,3.9455528259277344,7.392026901245117,4.8928046226501465,9.05270290374756,5.416601657867432,9.789897918701172,0.7265107565868987,0.3884932913564566,1.0,0.5595897276204007,0.9718410978370894,0.8689939049973323,0.1737490935460478,mse,0.0,off,default,,
Transformer,beijing_aotizhongxin,full,0,0.0,2668342.0,133.6,3.52,0.4516708621029872,8.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.656176567077637,8.6644287109375,75.07231903076172,28.725095748901367,0.6071697473526001,2.3983230590820312,3.1299362182617188,12.62121295928955,16.547061920166016,30.5845947265625,2.8844234943389893,3.959827423095703,0.2841813862323761,0.7207431793212891,1.0036662817001345,2.919759511947632,5.197787284851074,4.175334930419922,7.811726093292236,4.816162109375,8.924251556396484,5.534151554107666,9.914517402648926,0.7084421078075901,0.3734074468499591,1.0,0.5437679076320792,0.9686325558114284,0.8497178521715784,0.1737490935460478,mse,0.0,on,default,,
Transformer,beijing_aotizhongxin,full,2,0.0,2668342.0,146.8,3.04,0.4494920483390807,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.787813186645508,9.043540954589844,81.78562927246094,28.58948135375977,0.5876491665840149,2.408089637756348,3.16576623916626,13.218356132507324,17.35354995727539,31.99010467529297,2.793623924255371,3.863701820373535,0.2752015888690948,0.7311879396438599,1.0230156183242798,2.8441402912139893,5.228973865509033,4.202518463134766,8.052349090576172,5.001012325286865,9.404130935668944,5.602396011352539,10.116742134094238,0.709680928208847,0.3744042503320572,1.0,0.5448240577568074,0.9711785695479404,0.8614360605315086,0.1737490935460478,mse,0.0,on,default,,
Transformer,beijing_aotizhongxin,full,4,0.0,2668342.0,144.4,3.4,0.451918038552512,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.750173568725586,8.733701705932617,76.27754211425781,29.21569061279297,0.5870328545570374,2.6451427936553955,3.420373916625977,12.731032371520996,16.63873291015625,29.44565773010254,2.8655447959899902,3.934929847717285,0.2821776568889618,0.7589794397354126,1.0393214225769043,2.827831983566284,5.029423236846924,4.11053991317749,7.623560905456543,4.915099143981934,8.994218826293945,5.656075954437256,10.014957427978516,0.7213741841914431,0.3840820742996834,1.0,0.5549989865940875,0.9725649620511524,0.8677658355762853,0.1737490935460478,mse,0.0,on,default,,
LSTM,jena,full,1,0.0,834694.0,132.3,3.14,0.3728492585932691,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.324239730834961,5.548826217651367,30.789474487304688,22.712705612182617,0.6427718997001648,2.153274774551392,2.8035359382629395,7.687484264373779,10.03237533569336,11.190861701965332,2.547917604446411,3.61124038696289,0.2574725449085235,0.9082764387130736,1.2682515382766724,1.786655306816101,3.0771684646606445,2.827540874481201,4.908986568450928,3.459951400756836,5.71314811706543,4.135769844055176,6.488000869750977,0.6784135030198447,0.1830648108667844,0.9979247084215332,0.3093759851765114,0.9716014109480312,0.7278413830794432,0.0721796807592752,mse,0.0,on,default,,
LSTM,jena,full,3,0.0,834694.0,144.2,3.05,0.3673181769923272,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2790191173553467,5.49727725982666,30.22005653381348,22.5978946685791,0.6474977731704712,2.174617052078247,2.8199803829193115,7.619927883148193,9.963833808898926,11.073233604431152,2.429534912109375,3.470232486724853,0.2454972863197326,0.891994297504425,1.2678364515304563,1.625138282775879,2.79819655418396,2.7752790451049805,4.814455509185791,3.4510269165039062,5.703096866607666,4.110644340515137,6.469746112823486,0.6833417217908159,0.1854498639345652,0.9984642842319346,0.3128015083544633,0.9718106278185829,0.7398431518738412,0.0721796807592752,mse,0.0,on,default,,
iTransformer,jena,full,0,0.0,1611032.0,162.5,2.74,0.3865246703308067,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.294572353363037,5.550379276275635,30.80671119689941,23.068544387817383,0.630357563495636,2.1958203315734863,2.9006834030151367,7.529567241668701,10.011429786682127,11.033493041992188,2.525587797164917,3.5884552001953125,0.2551622092723846,0.9273170232772828,1.3065783977508545,1.1864054203033447,2.0623817443847656,2.7517285346984863,4.810697555541992,3.5370609760284424,5.824456691741943,4.15814208984375,6.531857967376709,0.6651148020324034,0.1771986011411743,0.9989623542107666,0.3010042646856514,0.9677541106888812,0.6961894726751469,0.0721796807592752,mse,0.0,off,default,,
iTransformer,jena,full,2,0.0,1611032.0,143.3,2.34,0.384472582326578,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.272855997085572,5.537957668304443,30.66897392272949,23.097946166992188,0.6329894065856934,2.16058087348938,2.8667538166046143,7.54738187789917,10.029967308044434,11.031813621520996,2.457994222640991,3.4851670265197754,0.248364120721817,0.9254698753356934,1.3080475330352783,1.1633436679840088,2.0652127265930176,2.728975296020508,4.809488296508789,3.519615411758423,5.7960357666015625,4.1767401695251465,6.583202362060547,0.6616905138529383,0.1758382110379658,1.0,0.2990857235073955,0.9667311510692352,0.6898283558236837,0.0721796807592752,mse,0.0,off,default,,
iTransformer,jena,full,4,0.0,1611032.0,142.7,2.34,0.382953093089266,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.27295994758606,5.506564617156982,30.322254180908203,23.08245658874512,0.634064793586731,2.195699453353882,2.9021155834198,7.507111549377441,9.951624870300291,10.967469215393066,2.4667177200317383,3.481874227523804,0.2492085546255111,0.9223138093948364,1.3070834875106812,1.262568116188049,2.118029832839966,2.749621152877808,4.793440818786621,3.475425958633423,5.754674911499023,4.155629634857178,6.515203952789307,0.6611902022816605,0.1756241571600393,1.0,0.2987760264884237,0.9676769840409444,0.6964988269151009,0.0721796807592752,mse,0.0,off,default,,
DLinear,jena,full,1,0.0,4656.0,70.9,2.07,0.3982953316160924,13.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.4401862621307373,5.729380130767822,32.8257942199707,23.06098175048828,0.6204462647438049,2.176276683807373,2.875964879989624,7.681174278259277,10.217084884643556,11.3887357711792,2.9866833686828613,4.124480724334717,0.3016525506973266,0.9166053533554076,1.2774263620376587,0.979810118675232,1.7978984117507937,3.0001707077026367,5.092822074890137,3.769917249679565,6.139098644256592,4.234593868255615,6.571178913116455,0.6572865736746237,0.1737550218214399,0.9980907317478106,0.2959831127030137,0.9641362395127474,0.6909823669086914,0.0721796807592752,mse,0.0,off,default,,
DLinear,jena,full,3,0.0,4656.0,66.9,2.2,0.3983849305408225,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.439795970916748,5.737002372741699,32.9131965637207,23.04014205932617,0.6204327940940857,2.177200555801392,2.8766140937805176,7.6937432289123535,10.238510131835938,11.401494979858398,2.9732744693756104,4.113344669342041,0.3002912700176239,0.914965271949768,1.2771610021591189,0.9780977964401244,1.835338830947876,3.0044078826904297,5.115719318389893,3.770937204360962,6.141388893127441,4.230351448059082,6.572779655456543,0.6563997938836161,0.1733700589821611,0.9979662142531026,0.29541894224685,0.9645029488733454,0.6918405516441821,0.0721796807592752,mse,0.0,off,default,,
DLinear,beijing_aotizhongxin,full,0,0.0,4656.0,48.6,1.45,0.4164751536961604,17.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.426620960235596,8.37130355834961,70.07872009277344,28.057388305664062,0.6253198385238647,2.102682113647461,2.691958427429199,12.033936500549316,16.01959228515625,29.936050415039062,2.8576107025146484,3.931945323944092,0.2814452648162842,0.7122498154640198,0.990293562412262,1.5635910034179688,3.078806638717652,3.8727738857269287,7.3006591796875,4.827856540679932,8.916101455688477,5.382906436920166,9.664896965026855,0.6989908145999516,0.3659738044626605,1.0,0.5358430787867493,0.9707087299630212,0.8634771111754697,0.1737490935460478,mse,0.0,off,default,,
DLinear,beijing_aotizhongxin,full,2,0.0,4656.0,39.6,1.45,0.4170162283040304,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.4180121421813965,8.383465766906738,70.2824935913086,27.836057662963867,0.6251835823059082,2.051326274871826,2.648171186447144,12.037638664245604,16.050363540649414,29.843490600585938,2.8704874515533447,3.939860820770264,0.2827321290969848,0.7125937342643738,0.9901857376098632,1.5337319374084473,3.078954696655273,3.882446527481079,7.311422824859619,4.81044340133667,8.928753852844238,5.357836723327637,9.694384574890137,0.6985859318346628,0.3656619610835559,1.0,0.5355087444823154,0.9711541921528062,0.8649401205953354,0.1737490935460478,mse,0.0,off,default,,
DLinear,beijing_aotizhongxin,full,4,0.0,4656.0,46.1,1.45,0.4162844661452758,16.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.418166637420654,8.363871574401855,69.954345703125,27.94355773925781,0.625666618347168,2.092761754989624,2.685744524002075,12.007972717285156,16.003761291503906,29.75293159484864,2.8604564666748047,3.937486410140991,0.2817136347293854,0.7114734649658203,0.9899264574050904,1.4892035722732544,3.014234066009521,3.874861717224121,7.295907020568848,4.795321941375732,8.905844688415527,5.403677940368652,9.660709381103516,0.6979211989364273,0.3651511303022606,1.0,0.5349607412644662,0.9709630017175076,0.8637776914903513,0.1737490935460478,mse,0.0,off,default,,
LSTM,beijing_aotizhongxin,full,1,0.0,833668.0,52.8,1.74,0.4111102094842439,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.364700794219971,8.105424880981445,65.69790649414062,28.01553535461425,0.6349935531616211,2.350900888442993,3.0378804206848145,11.6270170211792,15.432144165039062,27.243486404418945,2.776236057281494,3.800387382507324,0.273516982793808,0.7046449780464172,0.9843133091926576,2.82971715927124,5.078315258026123,3.7805585861206055,7.045620918273926,4.499562740325928,8.372445106506348,5.292489528656006,9.53435230255127,0.707070340826686,0.3723098438349778,1.0,0.5426031817924475,0.9670840247908044,0.8470132737651487,0.1737490935460478,mse,0.0,on,default,,
LSTM,beijing_aotizhongxin,full,3,0.0,833668.0,53.6,1.79,0.4140047038203325,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.332181453704834,8.047499656677246,64.76224517822266,27.881654739379883,0.6416423320770264,2.327676296234131,2.992523193359375,11.56792163848877,15.335405349731444,27.25725555419922,2.735949277877808,3.737351417541504,0.269629418849945,0.6971724629402161,0.9753631353378296,2.8690121173858643,5.143123149871826,3.7334182262420654,6.966977119445801,4.442347049713135,8.207797050476074,5.302879333496094,9.572494506835938,0.7057408750302151,0.3712522273584174,1.0,0.5414791239006385,0.9661549472091224,0.8403234407456415,0.1737490935460478,mse,0.0,on,default,,
iTransformer,beijing_aotizhongxin,full,0,0.0,1611032.0,60.8,1.57,0.413483934281743,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.243133068084717,8.215092658996582,67.48775482177734,27.28935432434082,0.6292641162872314,2.016740798950196,2.600329875946045,11.503896713256836,15.732898712158203,27.40271377563477,2.7379517555236816,3.8305280208587646,0.269583135843277,0.7139385938644409,0.996121883392334,1.7966049909591677,3.523848533630371,3.6166510581970215,7.033440589904785,4.54791784286499,8.625511169433594,5.244931221008301,9.67817211151123,0.6997824510514866,0.3665850673194614,1.0,0.5364979847738468,0.9711810171444863,0.8638345888464348,0.1737490935460478,mse,0.0,off,default,,
iTransformer,beijing_aotizhongxin,full,1,0.0,1611032.0,58.8,1.55,0.4144428151175445,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.245193004608154,8.246549606323242,68.00558471679688,27.56751823425293,0.62720787525177,2.0409069061279297,2.627227067947388,11.56101417541504,15.812302589416504,27.673847198486328,2.662273645401001,3.753651142120361,0.2621330618858337,0.7165804505348206,1.0005545616149902,1.8016403913497925,3.4891374111175537,3.605633497238159,7.084257125854492,4.533804416656494,8.657025337219238,5.24769926071167,9.73642349243164,0.7001812907904279,0.3668938059872904,1.0,0.5368285442222596,0.9703462243038892,0.8590127492720774,0.1737490935460478,mse,0.0,off,default,,
iTransformer,beijing_aotizhongxin,full,3,0.0,1611032.0,59.9,1.54,0.4142288632596317,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.269661903381348,8.251957893371582,68.09481048583984,27.42032623291016,0.6301074624061584,2.0291221141815186,2.6215267181396484,11.624381065368652,15.815369606018066,27.52955818176269,2.7161881923675537,3.794186592102051,0.2674031555652618,0.7089572548866272,0.992501735687256,1.8065721988677976,3.528694868087769,3.681992769241333,7.082014083862305,4.566810607910156,8.638755798339844,5.249331474304199,9.642348289489746,0.6991479332849891,0.3660949616104511,1.0,0.5359729329194978,0.9703168133356465,0.8589059591287906,0.1737490935460478,mse,0.0,off,default,,
LSTM,jena,full,0,0.0,834656.0,130.3,3.7,0.3529095866718884,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.225494861602783,5.3251237869262695,28.35694122314453,22.59126281738281,0.6696761846542358,2.2427549362182617,2.8194313049316406,7.381460666656494,9.61789608001709,10.888179779052734,2.39235258102417,3.3892641067504883,0.2416092157363891,0.8854135870933533,1.2196598052978516,1.8541009426116943,3.119872570037842,2.755420923233032,4.7432708740234375,3.302173137664795,5.4268341064453125,3.969863653182984,6.18282413482666,0.7252959927140255,0.2080551404855886,0.9997924708421532,0.3444341173947237,0.975329300608088,0.752512341022276,0.0721796807592752,mse,0.0,off,default,,
LSTM,jena,full,2,0.0,834656.0,129.1,2.89,0.3569776166614697,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2419114112854004,5.408034324645996,29.24683380126953,22.443336486816406,0.6661099195480347,2.201282262802124,2.79175877571106,7.469322204589844,9.807316780090332,11.106499671936035,2.4171156883239746,3.393739938735962,0.2441983371973037,0.8799256086349487,1.221678614616394,1.9572957754135127,3.17329478263855,2.7790682315826416,4.771613121032715,3.345395088195801,5.586107730865479,3.955755472183228,6.214723110198975,0.7196068210142843,0.2047076818490822,0.999875482505292,0.3398390384628949,0.9751581456595232,0.7491021940892101,0.0721796807592752,mse,0.0,off,default,,
LSTM,jena,full,4,0.0,834656.0,130.5,2.93,0.3547104279353001,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.244310140609741,5.3955793380737305,29.112276077270508,22.479412078857425,0.6642513871192932,2.1463756561279297,2.7335379123687744,7.474595546722412,9.76810073852539,11.044998168945312,2.46699595451355,3.4716572761535645,0.2491223365068435,0.8892762660980225,1.228283166885376,1.880259394645691,3.155029296875,2.7985329627990723,4.827146053314209,3.36568546295166,5.555131435394287,3.989202976226807,6.2550787925720215,0.7119613411945164,0.2003576478416368,0.9998339766737226,0.3338206661446893,0.9761998046749094,0.756191150609285,0.0721796807592752,mse,0.0,off,default,,
LSTM,jena,full,1,0.0,834656.0,254.2,2.84,0.1594825968931051,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.281019687652588,5.3554558753967285,28.680906295776367,23.166423797607425,0.664262592792511,2.4539928436279297,3.080030918121338,7.292205333709717,9.571621894836426,10.651905059814451,2.499000787734986,3.485879421234131,0.2522489726543426,0.8788780570030212,1.2123196125030518,1.902481198310852,3.067358493804932,2.854600667953491,4.772972583770752,3.386423110961914,5.496363162994385,3.995161294937134,6.228314399719238,0.742048940657655,0.2185835004946765,0.9995434358527372,0.3587207483651855,0.9760415837866614,0.7508535052684172,0.0721796807592752,huber,0.5,off,default,,
LSTM,jena,full,3,0.0,834656.0,280.9,2.77,0.159792426298565,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.3038647174835205,5.390430450439453,29.056739807128903,23.26482963562012,0.6539987325668335,2.767423391342163,3.3887743949890137,7.269297122955322,9.60450267791748,10.673680305480955,2.328690767288208,3.312273502349853,0.2353449165821075,0.8500490188598633,1.2351075410842896,1.95625638961792,3.0114450454711914,2.8405251502990723,4.788527965545654,3.414053440093994,5.561744689941406,4.011148452758789,6.267852783203125,0.7726278640590547,0.2408604302151075,0.9992113892001826,0.3881557201938038,0.9784177540797772,0.7626226264507016,0.0721796807592752,huber,0.5,off,default,,
LSTM,jena,full,1,0.0,834656.0,145.5,2.89,0.3519091147669476,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.1890649795532227,5.324479579925537,28.350080490112305,22.32343482971192,0.6704761385917664,2.1675195693969727,2.765117645263672,7.314599514007568,9.64223575592041,10.592910766601562,2.3878650665283203,3.35984468460083,0.2411235570907592,0.8862766623497009,1.2219542264938354,1.6431167125701904,2.7315497398376465,2.744251251220703,4.735564708709717,3.3108484745025635,5.4385480880737305,3.966657876968384,6.223797798156738,0.7226176780749688,0.2064508387118894,0.9997094591790148,0.3422279056550156,0.9758622463866174,0.7628571391071827,0.0721796807592752,mse,0.0,off,default,,
LSTM,jena,full,3,0.0,834656.0,120.0,2.59,0.3579275794905536,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2657575607299805,5.439712524414063,29.590473175048828,22.467241287231445,0.66422438621521,2.0797595977783203,2.69252610206604,7.557328224182129,9.859270095825195,11.24996566772461,2.53549599647522,3.523792266845703,0.2561101615428924,0.8904457092285156,1.220594048500061,2.0106661319732666,3.4362971782684326,2.8343193531036377,4.946401119232178,3.344172477722168,5.56862211227417,4.01101541519165,6.298161029815674,0.6977638769053782,0.192759804431499,0.9998339766737226,0.3232077927305417,0.9741700471643946,0.727573146936239,0.0721796807592752,mse,0.0,off,default,,
LSTM,jena,full,0,0.0,834656.0,308.4,2.78,0.1619345630759185,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.3198766708374023,5.451415061950684,29.717926025390625,23.39812469482422,0.6557296514511108,2.6967344284057617,3.3496198654174805,7.365972518920898,9.730067253112791,10.835175514221191,2.350398302078247,3.390458583831787,0.2372759878635406,0.8663987517356873,1.2175039052963257,1.7978026866912842,2.8244149684906006,2.8115556240081787,4.752330780029297,3.440762758255005,5.61230993270874,4.118963241577148,6.380194664001465,0.771126929345221,0.2381996376049894,0.9875897563607688,0.3838237191895728,0.9677325530505574,0.7322453709443131,0.0721796807592752,huber,0.5,off,default,,
LSTM,jena,full,2,0.0,834656.0,307.3,2.92,0.1576987302637958,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2654407024383545,5.322488307952881,28.328882217407227,23.19698715209961,0.6651645302772522,2.670065402984619,3.306351900100708,7.183828353881836,9.478924751281738,10.540326118469238,2.34969711303711,3.327254295349121,0.2372081130743026,0.858171284198761,1.2095352411270142,1.7285664081573486,2.6906533241271973,2.7797255516052246,4.671599388122559,3.4482016563415527,5.544837474822998,3.999014616012573,6.21371603012085,0.7754799396031061,0.2430312708455458,0.9980492259162412,0.3908806437192669,0.9749100393610612,0.7621695589806797,0.0721796807592752,huber,0.5,off,default,,
LSTM,jena,full,4,0.0,834656.0,214.1,2.6,0.1604575162379744,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.347719430923462,5.476531982421875,29.99240493774414,23.23852157592773,0.6546039581298828,2.598115921020508,3.2507121562957764,7.5605316162109375,9.82356071472168,11.289193153381348,2.3727660179138184,3.376131057739258,0.2396644502878189,0.8594640493392944,1.225502610206604,2.04114294052124,3.276123523712158,2.927873373031616,4.946138381958008,3.4779481887817383,5.676653861999512,4.024305820465088,6.284269332885742,0.7588498226440418,0.2302136249270537,0.9987963308844892,0.3741817107493275,0.97689650421958,0.7479804016679714,0.0721796807592752,huber,0.5,off,default,,
