model,dataset,ablation,seed,missing_rate,n_windows,test_stride,MAE,RMSE,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAE_P,RMSE_P,MAE_WS,RMSE_WS
Autoformer,beijing_aotizhongxin,full_normon,1,0.2,3448,2,5.482801914215088,9.629438400268556,3.1515629291534424,4.044829368591309,13.95048713684082,18.021860122680664,4.105510234832764,5.355767726898193,0.7236452102661133,1.035400629043579
Autoformer,beijing_aotizhongxin,full_normon,2,0.0,3448,2,5.340748310089111,9.41234016418457,3.170280694961548,4.042080402374268,13.580025672912598,17.634902954101562,3.907650232315063,5.1003594398498535,0.7050356864929199,1.01324725151062
Autoformer,beijing_aotizhongxin,full_normon,2,0.05,3448,2,5.344961166381836,9.42166233062744,3.167640686035156,4.039538383483887,13.59884548187256,17.655227661132812,3.9079360961914062,5.100807189941406,0.7054244875907898,1.0137386322021484
Autoformer,beijing_aotizhongxin,full_normon,2,0.1,3448,2,5.345445156097412,9.423686981201172,3.1641159057617188,4.036548137664795,13.605036735534668,17.660295486450195,3.906993150711059,5.100552558898926,0.7056359648704529,1.013964295387268
Autoformer,beijing_aotizhongxin,full_normon,2,0.2,3448,2,5.34304666519165,9.423917770385742,3.148411512374878,4.021454334259033,13.612279891967772,17.664695739746094,3.905635118484497,5.098957061767578,0.7058616876602173,1.0138972997665403
Autoformer,beijing_aotizhongxin,full_normon,3,0.0,3448,2,5.304035186767578,9.34032154083252,3.1209940910339355,4.002000331878662,13.52962875366211,17.492891311645508,3.849797010421753,5.092328071594238,0.7157220840454102,1.008633017539978
Autoformer,beijing_aotizhongxin,full_normon,3,0.05,3448,2,5.300088405609131,9.332149505615234,3.115697145462036,3.9966793060302734,13.52180004119873,17.477392196655273,3.8475301265716553,5.089874744415283,0.7153266668319702,1.008210062980652
Autoformer,beijing_aotizhongxin,full_normon,3,0.1,3448,2,5.304190158843994,9.343541145324709,3.112617015838623,3.993050575256348,13.5426607131958,17.503129959106445,3.846135139465332,5.087867736816406,0.7153480052947998,1.0082802772521973
Autoformer,beijing_aotizhongxin,full_normon,3,0.2,3448,2,5.310683727264404,9.356048583984377,3.096545934677124,3.9756276607513423,13.583746910095217,17.532094955444336,3.847017288208008,5.093647003173828,0.7154266834259033,1.0086736679077148
Autoformer,beijing_aotizhongxin,full_normon,4,0.0,3448,2,5.420356273651123,9.552238464355469,3.255500316619873,4.123920917510986,13.781949043273926,17.896520614624023,3.9342055320739746,5.161226749420166,0.7097700834274292,1.0250129699707031
Autoformer,beijing_aotizhongxin,full_normon,4,0.05,3448,2,5.41650915145874,9.547980308532717,3.2488913536071777,4.117190361022949,13.774847984313965,17.889368057250977,3.932558298110962,5.159883975982666,0.7097387909889221,1.0249924659729004
Autoformer,beijing_aotizhongxin,full_normon,4,0.1,3448,2,5.417506217956543,9.55217456817627,3.2405788898468018,4.108993053436279,13.788004875183104,17.89992904663086,3.931851387023926,5.160853862762451,0.7095869183540344,1.0248898267745972
Autoformer,beijing_aotizhongxin,full_normon,4,0.2,3448,2,5.411669731140137,9.541815757751465,3.22890043258667,4.093711853027344,13.779428482055664,17.881521224975586,3.928723096847534,5.160157203674316,0.709628164768219,1.0249419212341309
Transformer,beijing_aotizhongxin,full_normon,0,0.0,3448,2,4.847184658050537,8.824357986450195,3.1379072666168213,3.9964749813079834,12.690519332885742,16.705883026123047,2.8550784587860107,3.927263021469116,0.7052324414253235,0.9977015852928162
Transformer,beijing_aotizhongxin,full_normon,0,0.05,3448,2,4.849451065063477,8.82916259765625,3.1359705924987793,3.994178533554077,12.698617935180664,16.715837478637695,2.85792875289917,3.930379629135132,0.7052854895591736,0.9979290962219238
Transformer,beijing_aotizhongxin,full_normon,0,0.1,3448,2,4.84857177734375,8.82736873626709,3.135070562362671,3.9934329986572266,12.693403244018556,16.711902618408203,2.8606252670288086,3.9317164421081543,0.705188512802124,0.998112976551056
Transformer,beijing_aotizhongxin,full_normon,0,0.2,3448,2,4.849930286407471,8.831816673278809,3.129218101501465,3.9880707263946538,12.701394081115724,16.721298217773438,2.8634822368621826,3.9368274211883545,0.705626368522644,0.9993784427642822
Transformer,beijing_aotizhongxin,full_normon,1,0.0,3448,2,5.012924671173096,9.050454139709473,3.311068058013916,4.186883926391602,13.123085975646973,17.131572723388672,2.892961025238037,3.952422857284546,0.7245824933052063,1.0002449750900269
Transformer,beijing_aotizhongxin,full_normon,1,0.05,3448,2,5.013517379760742,9.052443504333496,3.308786630630493,4.184837341308594,13.125495910644531,17.135623931884766,2.8948843479156494,3.955080270767212,0.7249059081077576,1.0008940696716309
Transformer,beijing_aotizhongxin,full_normon,1,0.1,3448,2,5.014749526977539,9.05728530883789,3.306784152984619,4.1824049949646,13.129531860351562,17.145721435546875,2.897921562194824,3.958230495452881,0.7247614860534668,1.0009182691574097
Transformer,beijing_aotizhongxin,full_normon,1,0.2,3448,2,5.016768932342529,9.060081481933594,3.297950506210327,4.169760704040527,13.137585639953612,17.15213394165039,2.906579971313477,3.969316244125366,0.7249586582183838,1.0011268854141235
Transformer,beijing_aotizhongxin,full_normon,2,0.0,3448,2,4.906881809234619,8.921875,3.104533433914185,4.026376247406006,12.919471740722656,16.890119552612305,2.8815112113952637,3.9879961013793945,0.7220099568367004,1.0037283897399902
Transformer,beijing_aotizhongxin,full_normon,2,0.05,3448,2,4.907905101776123,8.923730850219727,3.106980562210083,4.028520107269287,12.917404174804688,16.892118453979492,2.885054111480713,3.993886232376098,0.7221794128417969,1.0040589570999146
Transformer,beijing_aotizhongxin,full_normon,2,0.1,3448,2,4.905705451965332,8.918246269226074,3.1091415882110596,4.03009557723999,12.904379844665527,16.8790340423584,2.8878421783447266,3.9987711906433105,0.7214562296867371,1.0034174919128418
Transformer,beijing_aotizhongxin,full_normon,2,0.2,3448,2,4.902229309082031,8.91224193572998,3.1041688919067383,4.023773193359375,12.888291358947754,16.86557960510254,2.8955142498016357,4.0084004402160645,0.7209475040435791,1.003198742866516
Transformer,beijing_aotizhongxin,full_normon,3,0.0,3448,2,4.85109281539917,9.02795124053955,2.812685251235962,3.653149366378784,12.998876571655272,17.210895538330078,2.8769288063049316,3.929572343826294,0.7158809900283813,1.006794810295105
Transformer,beijing_aotizhongxin,full_normon,3,0.05,3448,2,4.849886894226074,9.024290084838867,2.810699462890625,3.650364875793457,12.993656158447266,17.20318031311035,2.879551887512207,3.932353973388672,0.7156432271003723,1.0066324472427368
Transformer,beijing_aotizhongxin,full_normon,3,0.1,3448,2,4.852895259857178,9.030009269714355,2.809807062149048,3.649735450744629,13.002364158630373,17.2144775390625,2.8840181827545166,3.936023235321045,0.7153946161270142,1.0065962076187134
Transformer,beijing_aotizhongxin,full_normon,3,0.2,3448,2,4.853614807128906,9.027621269226074,2.804558038711548,3.642891407012939,13.000921249389648,17.20842742919922,2.893944501876831,3.946979999542236,0.7150356769561768,1.0062495470046997
Transformer,beijing_aotizhongxin,full_normon,4,0.0,3448,2,4.854436874389648,8.786699295043945,3.339365243911743,4.216592788696289,12.57370948791504,16.589555740356445,2.7933812141418457,3.848900556564331,0.7112911343574524,1.0086051225662231
Transformer,beijing_aotizhongxin,full_normon,4,0.05,3448,2,4.8561882972717285,8.786416053771973,3.3368539810180664,4.213405609130859,12.582789421081545,16.589900970458984,2.793851852416992,3.848351240158081,0.7112582325935364,1.008506178855896
Transformer,beijing_aotizhongxin,full_normon,4,0.1,3448,2,4.856675148010254,8.786483764648438,3.3355066776275635,4.2113261222839355,12.58462142944336,16.590301513671875,2.7950165271759033,3.849417209625244,0.7115552425384521,1.008867859840393
Transformer,beijing_aotizhongxin,full_normon,4,0.2,3448,2,4.857335090637207,8.780930519104004,3.3226518630981445,4.196238994598389,12.587772369384766,16.578950881958008,2.806235074996948,3.863778591156006,0.7126774787902832,1.010002851486206
Crossformer,beijing_aotizhongxin,full_normon,0,0.0,3448,2,4.1330108642578125,7.943859577178955,2.5536999702453613,3.3202154636383057,11.089717864990234,15.176580429077148,2.217210054397583,3.181431531906128,0.671412467956543,0.9724774956703186
Crossformer,beijing_aotizhongxin,full_normon,0,0.05,3448,2,4.138938903808594,7.95416784286499,2.551172971725464,3.317765474319458,11.106595993041992,15.196975708007812,2.225585699081421,3.189110517501831,0.6724013090133667,0.9742323160171509
Crossformer,beijing_aotizhongxin,full_normon,0,0.1,3448,2,4.150146007537842,7.971127510070801,2.550924062728882,3.3178904056549072,11.142784118652344,15.23118782043457,2.233454465866089,3.194671392440796,0.6734212040901184,0.975776731967926
Crossformer,beijing_aotizhongxin,full_normon,0,0.2,3448,2,4.176535129547119,8.011817932128906,2.5510971546173096,3.317018508911133,11.22634506225586,15.312243461608887,2.2532896995544434,3.214148759841919,0.6754071116447449,0.979155421257019
Crossformer,beijing_aotizhongxin,full_normon,1,0.0,3448,2,4.134740829467773,7.904683589935303,2.5578529834747314,3.266702175140381,11.071582794189453,15.103038787841797,2.2366943359375,3.1976585388183594,0.6728331446647644,0.9684777855873108
Crossformer,beijing_aotizhongxin,full_normon,1,0.05,3448,2,4.142305374145508,7.919021129608154,2.555588722229004,3.26497745513916,11.098057746887207,15.132490158081055,2.2417843341827393,3.2016043663024902,0.6737932562828064,0.9700620174407959
Crossformer,beijing_aotizhongxin,full_normon,1,0.1,3448,2,4.155214786529541,7.944246292114258,2.5546727180480957,3.264620780944824,11.14078426361084,15.183968544006348,2.250509262084961,3.2077245712280273,0.6748934388160706,0.9716159105300903
Crossformer,beijing_aotizhongxin,full_normon,1,0.2,3448,2,4.179721832275391,7.9867987632751465,2.555544137954712,3.2662603855133057,11.218729972839355,15.268409729003906,2.267972230911255,3.227250099182129,0.6766406297683716,0.9735777378082275
Crossformer,beijing_aotizhongxin,full_normon,2,0.0,3448,2,4.103995323181152,7.839051723480225,2.459866762161255,3.193408250808716,11.06566333770752,14.98593521118164,2.2157702445983887,3.178140640258789,0.6746781468391418,0.962403416633606
Crossformer,beijing_aotizhongxin,full_normon,2,0.05,3448,2,4.113235950469971,7.854184627532959,2.4592444896698,3.1923670768737793,11.093320846557617,15.015863418579102,2.2244465351104736,3.1867408752441406,0.675929844379425,0.9644647836685181
Crossformer,beijing_aotizhongxin,full_normon,2,0.1,3448,2,4.121232509613037,7.864060878753662,2.4590330123901367,3.1929802894592285,11.11780834197998,15.034980773925781,2.231832265853882,3.193175792694092,0.6762546896934509,0.9652310609817505
Crossformer,beijing_aotizhongxin,full_normon,2,0.2,3448,2,4.142643928527832,7.89727783203125,2.4569106101989746,3.1914193630218506,11.185938835144043,15.101216316223145,2.250459671020508,3.2095296382904053,0.6772688031196594,0.9669616222381592
Crossformer,beijing_aotizhongxin,full_normon,3,0.0,3448,2,4.16541862487793,7.8516716957092285,2.7284178733825684,3.4615371227264404,11.01633358001709,14.94906997680664,2.2377266883850098,3.1980810165405273,0.6791977286338806,0.9541428089141846
Crossformer,beijing_aotizhongxin,full_normon,3,0.05,3448,2,4.170904159545898,7.8568949699401855,2.7253265380859375,3.4589152336120605,11.03626537322998,14.959585189819336,2.2430741786956787,3.202977180480957,0.6789490580558777,0.9543837904930115
Crossformer,beijing_aotizhongxin,full_normon,3,0.1,3448,2,4.1763787269592285,7.864506721496582,2.7203264236450195,3.4556498527526855,11.056684494018555,14.974838256835938,2.249568462371826,3.2096939086914062,0.6789335012435913,0.9551922082901001
Crossformer,beijing_aotizhongxin,full_normon,3,0.2,3448,2,4.198655128479004,7.897783279418945,2.713308334350586,3.449967861175537,11.132225036621094,15.041763305664062,2.2694694995880127,3.2291007041931152,0.679614245891571,0.9570128917694092
Crossformer,beijing_aotizhongxin,full_normon,4,0.0,3448,2,4.147677421569824,8.038829803466797,2.423201560974121,3.136033058166504,11.242814064025879,15.408044815063477,2.240004301071167,3.2112913131713867,0.6846890449523926,0.9675291180610657
Crossformer,beijing_aotizhongxin,full_normon,4,0.05,3448,2,4.154648780822754,8.049492835998535,2.4210541248321533,3.133622646331787,11.265573501586914,15.429610252380371,2.246791124343872,3.2168304920196533,0.6851806640625,0.9679293632507324
Crossformer,beijing_aotizhongxin,full_normon,4,0.1,3448,2,4.163822174072266,8.065506935119629,2.419165849685669,3.131880521774292,11.296035766601562,15.461573600769043,2.254331350326538,3.225243091583252,0.685757040977478,0.9687395691871643
Crossformer,beijing_aotizhongxin,full_normon,4,0.2,3448,2,4.185856819152832,8.095946311950684,2.4177653789520264,3.1278724670410156,11.363203048706055,15.521260261535645,2.2742507457733154,3.246055841445923,0.6882078051567078,0.9733097553253174
