model,dataset,ablation,seed,missing_rate,params,train_time_s,infer_time_s,best_val,epochs_run,seq_len,pred_len,d_model,n_layers,lr,lambda_ent,MAE,RMSE,MSE,SMAPE,R2,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAPE_RH,MAE_P,RMSE_P,MAPE_P,MAE_WS,RMSE_WS,MAE_h1,RMSE_h1,MAE_h6,RMSE_h6,MAE_h12,RMSE_h12,MAE_h24,RMSE_h24,CLS_ACC,CLS_P,CLS_R,CLS_F1,CLS_AUC,CLS_AP,CLS_POSRATE,norm_variant,width,bl_d_model,bl_d_ff
Autoformer,jena,full,4,0.0,2677267.0,1640.8,12.27,0.2066630021982834,19.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.062866687774658,6.448824882507324,41.58734130859375,26.102706909179688,0.5374884605407715,2.931819200515747,3.671548366546631,8.690518379211426,11.276342391967772,12.55620288848877,3.668039083480835,4.892884254455566,0.3708518445491791,0.961091160774231,1.33150053024292,3.2524375915527344,4.968813419342041,3.7375967502594,5.953524112701416,4.092862129211426,6.519467830657959,4.725220680236816,7.419923305511475,0.756995374364874,0.2283261230012769,0.9945212302328476,0.3713876080133297,0.964498036507628,0.6700537261071944,0.0721796807592752,off,default,,
TFT,jena,full,0,0.0,3640676.0,912.4,11.77,0.1615689937790038,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.324134111404419,5.472985744476318,29.95357322692871,23.13221549987793,0.648594856262207,2.62725830078125,3.320115566253662,7.398499488830566,9.782930374145508,10.51880931854248,2.392714262008667,3.3976993560791016,0.2417585104703903,0.8780683279037476,1.241391658782959,1.7606616020202637,2.777240037918091,2.801093101501465,4.7532734870910645,3.4744691848754883,5.666531085968018,4.127010345458984,6.444692134857178,0.7333219489981785,0.2126429659006409,0.997011580127008,0.3505256936894869,0.9721735527920212,0.7426198041548964,0.0721796807592752,off,default,,
TFT,jena,full,1,0.0,3640676.0,1102.1,12.08,0.1669292142718758,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.421860694885254,5.581889152526856,31.15748405456543,23.48765754699707,0.6327795386314392,2.571718215942383,3.29184889793396,7.584133148193359,9.92397403717041,11.26775074005127,2.6540229320526123,3.703442096710205,0.2683486044406891,0.8775649666786194,1.262113094329834,1.7961655855178833,2.8288354873657227,2.857194423675537,4.714076042175293,3.5313267707824707,5.701145648956299,4.361884593963623,6.771148204803467,0.7314075831655642,0.2106573221646527,0.9905781762337608,0.3474298691278587,0.9625115146236384,0.6672719027338931,0.0721796807592752,off,default,,
TFT,jena,full,2,0.0,3640676.0,909.4,12.01,0.1636173216666311,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.432077407836914,5.568264007568359,31.005565643310547,23.003633499145508,0.6380422115325928,2.6245646476745605,3.31215763092041,7.532200336456299,9.87538242340088,10.68612289428711,2.700553178787231,3.739901304244995,0.2726491391658783,0.8709830045700073,1.241681694984436,1.921118974685669,3.019266128540039,2.9339332580566406,4.866889476776123,3.560906887054444,5.7266621589660645,4.245314121246338,6.57917594909668,0.7233396845939987,0.2067018460586476,0.998256755074088,0.3424873085604027,0.9749735499213684,0.7596203978215244,0.0721796807592752,off,default,,
TFT,jena,full,3,0.0,3640676.0,1007.0,11.75,0.1576892553367792,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.301513671875,5.5249786376953125,30.52538681030273,22.887964248657227,0.6491888165473938,2.280820846557617,2.9386587142944336,7.654162406921387,10.017212867736816,11.531984329223633,2.398233413696289,3.39768934249878,0.2422929257154464,0.8728395104408264,1.2557860612869265,1.829580307006836,3.0078608989715576,2.7893731594085693,4.809828281402588,3.415630578994751,5.660380840301514,4.108314514160156,6.469679355621338,0.6952892819480395,0.1914842874291483,0.999750965010584,0.3214085559499346,0.9717707241280068,0.7367236988027346,0.0721796807592752,off,default,,
TFT,jena,full,4,0.0,3640676.0,913.4,11.86,0.1687904303612685,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.442143201828003,5.609189987182617,31.463010787963867,23.11348533630371,0.634411633014679,2.4052445888519287,3.081825494766236,7.573063373565674,9.956171989440918,11.074199676513672,2.909951686859131,3.959012269973755,0.2939344048500061,0.8803138732910156,1.247102975845337,2.0788519382476807,3.254310846328736,2.9688353538513184,4.882067680358887,3.566697835922241,5.7830986976623535,4.214005947113037,6.611026287078857,0.7099061691113029,0.1989420880103307,0.99750965010584,0.3317252945195553,0.971801039431256,0.7407069738016631,0.0721796807592752,off,default,,
TimesNet,jena,full,0,0.0,1186507.0,937.8,9.1,0.158320279067484,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2901673316955566,5.435922145843506,29.549251556396484,22.84212112426757,0.6524155735969543,2.380709648132324,3.0245730876922607,7.422737121582031,9.759026527404783,10.831307411193848,2.4796204566955566,3.501330852508545,0.2505552470684051,0.8776014447212219,1.245429515838623,1.8526536226272583,3.03271746635437,2.79635238647461,4.748576641082764,3.422297954559326,5.617932796478272,4.070108890533447,6.380913257598877,0.7125095868085515,0.2004834340487601,0.9983397667372266,0.3339117638892745,0.9740950616855222,0.7493894167314306,0.0721796807592752,off,default,,
TimesNet,jena,full,1,0.0,1186507.0,850.1,9.3,0.1604913634030683,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.321370840072632,5.4814934730529785,30.046772003173828,22.65314674377441,0.6477311849594116,2.386230945587158,3.051112651824951,7.491418361663818,9.832941055297852,10.894128799438477,2.530388593673706,3.5536227226257324,0.2555741965770721,0.8774482011795044,1.250143051147461,1.9151450395584104,3.153071880340576,2.834528923034668,4.825976371765137,3.438654899597168,5.635090351104736,4.118401050567627,6.427034854888916,0.7153436870865689,0.2020717988355583,0.9982982609056572,0.3361095584125209,0.9749862493798358,0.7622564051878697,0.0721796807592752,off,default,,
TimesNet,jena,full,2,0.0,1186507.0,891.9,8.88,0.1596954189263631,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2958688735961914,5.46911096572876,29.91117286682129,22.70294189453125,0.6465421319007874,2.378856897354126,3.052826166152954,7.398475170135498,9.804917335510254,10.689815521240234,2.5338244438171387,3.5511302947998047,0.2559115290641784,0.8723210096359253,1.2561829090118408,1.8162976503372192,3.022928237915039,2.79797625541687,4.789944648742676,3.431739568710327,5.637073516845703,4.098803043365479,6.44049072265625,0.70767124436775,0.1978503643032187,0.9985888017266424,0.3302652802086551,0.9752390000041984,0.752177010397949,0.0721796807592752,off,default,,
TimesNet,jena,full,3,0.0,1186507.0,955.1,9.34,0.1619590928711307,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.316736221313477,5.456064224243164,29.76863479614257,22.96372413635254,0.6452566385269165,2.4687724113464355,3.153796672821045,7.359679222106934,9.71915054321289,10.63847827911377,2.55588698387146,3.6193437576293945,0.2582633793354034,0.8826009035110474,1.251620531082153,1.7796251773834229,2.8736491203308105,2.8158113956451416,4.746547698974609,3.4591543674468994,5.633881092071533,4.154008865356445,6.5109686851501465,0.7144569072955613,0.2015705270568122,0.9982982609056572,0.3354158531823506,0.9739729560130832,0.7434502504800665,0.0721796807592752,off,default,,
TimesNet,jena,full,4,0.0,1186507.0,1076.8,9.09,0.1604616571513399,13.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.3275351524353027,5.4775238037109375,30.00326919555664,22.923866271972656,0.6414899230003357,2.5069892406463623,3.166057586669922,7.439706325531006,9.791145324707031,10.849198341369627,2.49185562133789,3.53818678855896,0.2517969012260437,0.8715915083885193,1.2664291858673096,1.8042234182357788,2.921302556991577,2.814195394515991,4.763625621795654,3.4449191093444824,5.631727695465088,4.150965690612793,6.44179105758667,0.7245709903173234,0.207434559489413,0.998256755074088,0.3434924806124052,0.9751023236873332,0.7696720927890329,0.0721796807592752,off,default,,
Crossformer,jena,full,0,0.0,1695908.0,1447.0,8.26,0.1451230381237013,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.084325790405273,5.159168243408203,26.617015838623047,22.145170211791992,0.6812766790390015,2.362235307693481,2.953967809677124,7.006467342376709,9.307774543762209,10.479021072387695,2.136756658554077,3.104732036590576,0.2158024758100509,0.8318455219268799,1.2116643190383911,1.5443588495254517,2.3792564868927,2.61399245262146,4.518588542938232,3.204812526702881,5.343021869659424,3.896419763565064,6.141149520874023,0.748858570606845,0.2230084392098673,0.9980907317478106,0.3645611455167029,0.980465843101384,0.7980447389097369,0.0721796807592752,off,default,,
Crossformer,jena,full,1,0.0,1695908.0,1384.3,8.44,0.1522617967674733,13.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.10341477394104,5.194863319396973,26.986602783203125,22.94019317626953,0.6728706955909729,2.553022861480713,3.2941081523895264,6.897650241851807,9.27104663848877,9.86282444000244,2.133199691772461,3.1092517375946045,0.2152879983186721,0.82978755235672,1.2147141695022583,1.3774129152297974,2.2405478954315186,2.6217877864837646,4.489779949188232,3.268423318862915,5.460126876831055,3.914939641952514,6.1644287109375,0.7404970760233918,0.2174533886433677,0.9986718133897812,0.3571417969155868,0.9795930338251304,0.7756724350635555,0.0721796807592752,off,default,,
Crossformer,jena,full,2,0.0,1695908.0,1331.2,8.45,0.1505704373780605,13.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.129002571105957,5.171123027801514,26.740514755249023,22.454891204833984,0.676253616809845,2.603040933609009,3.197526216506958,6.843099117279053,9.2249755859375,9.707502365112305,2.2417526245117188,3.1906514167785645,0.2262043952941894,0.8281193971633911,1.2072501182556152,1.5697085857391355,2.328381299972534,2.694355010986328,4.506937980651856,3.2083139419555664,5.274782180786133,3.936379432678223,6.148126125335693,0.7795513373597929,0.2461973968963784,0.9963059809903292,0.3948286071452069,0.9802720169430778,0.7923736659117909,0.0721796807592752,off,default,,
Crossformer,jena,full,3,0.0,1695908.0,1267.3,8.29,0.1468481866722008,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.0994889736175537,5.136058807373047,26.379100799560547,22.68974494934082,0.6843172311782837,2.515026330947876,3.12705659866333,6.955880641937256,9.22014617919922,10.275818824768066,2.0804009437561035,3.04891586303711,0.2101751267910003,0.8466469049453735,1.1962158679962158,1.4644620418548584,2.251842498779297,2.600995779037476,4.4373064041137695,3.216109275817871,5.289608001708984,3.906116247177124,6.101138591766357,0.7608690441951874,0.2315577521508328,0.9975926617689784,0.3758698881851591,0.9795763106199472,0.783349416688069,0.0721796807592752,off,default,,
Crossformer,jena,full,4,0.0,1695908.0,1233.0,8.34,0.1497654171613794,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.120033025741577,5.169716358184815,26.72596740722656,22.5693473815918,0.677491307258606,2.6193835735321045,3.23929500579834,6.933000087738037,9.244986534118652,10.137410163879396,2.097515106201172,3.079632520675659,0.2118121832609176,0.8302323222160339,1.2070409059524536,1.5049161911010742,2.284231185913086,2.666141986846924,4.5272603034973145,3.231998920440674,5.392726898193359,3.9354519844055176,6.12558126449585,0.7842308982839613,0.2502110716184242,0.9963474868218984,0.39997667288723,0.9779960382581308,0.7783479564229423,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin,0,0.0,1892475.0,614.5,6.47,0.1419848216856734,19.0,96.0,24.0,256.0,2.0,0.0005,0.01,2.985109329223633,5.230233192443848,27.3553409576416,21.2531967163086,0.6853750944137573,1.935223937034607,2.5557546615600586,7.064473628997803,9.585891723632812,10.121317863464355,2.091470956802368,3.0878584384918213,0.2112388610839843,0.8492703437805176,1.2104933261871338,1.1513545513153076,1.9931799173355105,2.523374557495117,4.639891624450684,3.163533926010132,5.455183506011963,3.802412509918213,6.158139228820801,0.9439621081392005,0.5737435672834775,0.8699622296932719,0.6914639175257732,0.9787744160348628,0.7942942018077146,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin,1,0.0,1892475.0,585.5,6.53,0.1437401958366584,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0020272731781006,5.240152835845947,27.459199905395508,21.661571502685547,0.686218798160553,1.9170947074890137,2.5194480419158936,7.130294322967529,9.617507934570312,10.45119285583496,2.109661817550659,3.087652444839477,0.2130251824855804,0.8510564565658569,1.20792818069458,1.1815388202667236,2.083015918731689,2.486668825149536,4.563004016876221,3.1515066623687744,5.442286014556885,3.8963799476623535,6.263515949249268,0.9399086856485476,0.551066899536791,0.903623459096003,0.684622641509434,0.9801986529040652,0.7973620023121316,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_revin,2,0.0,1892475.0,715.2,6.48,0.1443549327430177,22.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.034393548965454,5.319503307342529,28.2971134185791,21.89507102966309,0.6750360727310181,1.9440116882324217,2.5250422954559326,7.196993350982666,9.75610637664795,10.306500434875488,2.147135972976685,3.180572986602783,0.2167572528123855,0.8494334816932678,1.230838418006897,1.1798148155212402,2.079041004180908,2.522883415222168,4.659372806549072,3.2166011333465576,5.557553291320801,3.910281181335449,6.311227321624756,0.940265195091554,0.5557553956834532,0.8592952309799526,0.6749694351617899,0.9765259914409952,0.7756915611974532,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_multiscale,0,0.0,1755550.0,503.5,5.6,0.1513174280273487,21.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.089691638946533,5.385769367218018,29.00651359558105,21.67612266540528,0.6678268313407898,1.946218967437744,2.624295234680176,7.339657783508301,9.854530334472656,10.570616722106934,2.199702501296997,3.239535093307495,0.2222628146409988,0.873187780380249,1.2380590438842771,1.1353639364242554,2.017906665802002,2.582415580749512,4.682748794555664,3.292386531829834,5.645417213439941,3.9469499588012695,6.351908206939697,0.8605179273319912,0.3102201496950343,0.7620885734445689,0.4409462055715658,0.9117214214765228,0.4520397175698534,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_multiscale,1,0.0,1755550.0,552.1,5.65,0.15220641638788,23.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.1356008052825928,5.468153953552246,29.900707244873047,21.86034393310547,0.6625005006790161,1.9777737855911253,2.6537554264068604,7.479403495788574,10.021254539489746,10.785780906677246,2.203067779541016,3.254420518875122,0.2226230651140213,0.8821561336517334,1.2424405813217163,1.045604586601257,1.8947454690933228,2.58354926109314,4.721536636352539,3.377819538116455,5.792064189910889,4.022308349609375,6.461676597595215,0.8263199837024254,0.2693166653048996,0.820860830946748,0.4055697396618372,0.908223127955298,0.416932674504873,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_multiscale,2,0.0,1755550.0,552.3,5.65,0.1528695039694322,23.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.1400113105773926,5.482199192047119,30.054506301879883,22.037220001220703,0.6617641448974609,1.9485629796981807,2.5965402126312256,7.505646705627441,10.052123069763184,10.779366493225098,2.232050657272339,3.2992897033691406,0.2255395054817199,0.8737837672233582,1.2432048320770264,1.1708946228027344,2.126843214035034,2.6165449619293213,4.8074798583984375,3.3129870891571045,5.695024013519287,4.02714729309082,6.475264549255371,0.7979729891669063,0.2462115001756646,0.8726186029137094,0.3840596256953134,0.9133508345160428,0.4572271061740948,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_var_attn,0,0.0,1892513.0,662.5,6.48,0.1590194096979271,20.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.180697202682495,5.563684463500977,30.95458221435547,22.27393341064453,0.6507514119148254,1.9721853733062744,2.6849606037139893,7.547423839569092,10.187859535217283,10.7612886428833,2.319057941436768,3.3502535820007324,0.2342625707387924,0.884118914604187,1.2620041370391846,1.2880198955535889,2.319257497787476,2.6460330486297607,4.806459426879883,3.344316005706787,5.786612987518311,4.038856506347656,6.512866973876953,0.860487968555268,0.3235954350658525,0.8556012119702818,0.4695885917353866,0.9289682140958954,0.4980370407586252,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_var_attn,1,0.0,1892513.0,563.7,6.47,0.1564700119764836,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.2141239643096924,5.57378625869751,31.067094802856445,22.176698684692383,0.653205156326294,2.0216076374053955,2.71232008934021,7.648757934570312,10.205574989318848,10.928163528442385,2.312162160873413,3.345692873001098,0.2336884140968322,0.8739694356918335,1.2507209777832031,1.314981460571289,2.381070137023926,2.724419116973877,4.915433406829834,3.384752035140991,5.820010662078857,4.068915367126465,6.541588306427002,0.831113387978142,0.2752276968498454,0.8202797493047773,0.4121627962752479,0.9076013862143892,0.3978500553861354,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_var_attn,2,0.0,1892513.0,663.1,6.51,0.1560488080366177,20.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.1989970207214355,5.546165943145752,30.75995445251465,22.018728256225582,0.6575639843940735,1.953447937965393,2.615813970565796,7.706390380859375,10.195585250854492,11.402289390563965,2.263631582260132,3.268956661224365,0.2286995500326156,0.8725163340568542,1.2495167255401611,1.292752385139465,2.314245223999023,2.676046848297119,4.8650641441345215,3.370646953582764,5.7299323081970215,4.073675155639648,6.573985576629639,0.8620248538011696,0.314822934232715,0.7748723695679243,0.4477354214382502,0.9132834958110758,0.4138417096882119,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_temp_attn,0,0.0,1892513.0,651.8,6.45,0.1590361236027825,20.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.1835880279541016,5.541921138763428,30.712890625,22.276336669921875,0.6523638963699341,1.9850530624389648,2.6811399459838867,7.551230430603027,10.134513854980469,10.780396461486816,2.3092048168182373,3.372123956680298,0.2333231270313263,0.8888649344444275,1.258362054824829,1.2872823476791382,2.315283298492432,2.662433385848999,4.831632614135742,3.330495595932007,5.701724529266357,4.051780700683594,6.548394203186035,0.8084226104879686,0.2609238152369526,0.9026688249699084,0.4048286067961616,0.9237683516856114,0.4738397818381848,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_temp_attn,1,0.0,1892513.0,554.1,6.46,0.1554384813497396,17.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.217639684677124,5.566617965698242,30.98723793029785,22.14531707763672,0.655123770236969,2.013917922973633,2.698316097259521,7.692176342010498,10.201630592346191,11.139412879943848,2.2912418842315674,3.322509527206421,0.2315415143966674,0.8732263445854187,1.2472620010375977,1.3498024940490725,2.461836814880371,2.7145044803619385,4.888424873352051,3.371232032775879,5.742636680603027,4.089427947998047,6.571399688720703,0.8150405042661298,0.2635691047719536,0.8709168638193666,0.4046709866543238,0.9137966776737338,0.4226808459772957,0.0721796807592752,off,default,,
XAI-MeteoFormer,jena,no_temp_attn,2,0.0,1892513.0,651.7,6.48,0.1550940884868742,20.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.181774139404297,5.513514041900635,30.39883613586425,21.87144470214844,0.6563430428504944,1.93800950050354,2.604696035385132,7.671912670135498,10.127346992492676,11.381675720214844,2.2432544231414795,3.2652204036712646,0.226650059223175,0.8739193081855774,1.2593992948532104,1.2081583738327026,2.2121787071228027,2.684010028839112,4.884193420410156,3.385823011398315,5.7671308517456055,4.045224189758301,6.482914447784424,0.868801529095964,0.3303069978982186,0.7957913086788694,0.466842790878876,0.9223891660776417,0.4701921654567933,0.0721796807592752,off,default,,
